recipe_id,recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,nutrition,timing,img_src,cleaned_ingredients,image_path,cuisine
945,Coconut Shrimp,15 mins,10 mins,55 mins,6,24 coconut shrimp,"¾ cup all-purpose flour, divided, ⅔ cup beer, 1 large egg, 1 ½ teaspoons baking powder, 2 cups flaked coconut, 24  medium raw shrimp, shelled, deveined, with tails attached, 3 cups oil for frying","Line a baking sheet with wax paper; set aside.
Whisk together 1/2 cup flour, beer, egg, and baking powder in a medium bowl until smooth. Place coconut and remaining 1/4 cup flour in 2 separate bowls.
One at a time, hold shrimp by the tail and dredge in flour, shaking off excess. Dip in beer batter; allow excess to drip off. Roll in coconut, then place on the prepared baking sheet. Refrigerate for 30 minutes.
Heat oil in a deep fryer or large skillet to 350 degrees F (175 degrees C).
Working in batches, fry shrimp in hot oil, turning once, until golden brown, 2 to 3 minutes. Use tongs to remove shrimp to paper towels to drain.











jenniwun
",4.8,https://www.allrecipes.com/recipe/17753/coconut-shrimp-i/,"Total Fat 118g 151%, Saturated Fat 21g 105%, Cholesterol 31mg 10%, Sodium 205mg 9%, Total Carbohydrate 26g 9%, Dietary Fiber 3g 10%, Protein 4g, Calcium 78mg 6%, Iron 1mg 8%, Potassium 125mg 3%","Prep Time: 15 mins, Cook Time: 10 mins, Additional Time: 30 mins, Total Time: 55 mins, Servings: 6, Yield: 24 coconut shrimp",https://www.allrecipes.com/thmb/qkk1jBOd80syrt-Di5eSAZf0F5c=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3494547-coconut-shrimp-i-jenniwun-1x1-1-10dc2599b63547f0a6072adf1e09475a.jpg,"{'all-purpose flour': '0.75 cup', 'beer': '0.667 cup', 'egg': '1.0', 'baking powder': '1.5 teaspoon', 'flaked coconut': '2.0 cup', 'raw shrimp': '24.0', 'oil': '3.0 cup'}",images/945.jpg,Appetizers and Snacks
947,Tembleque Puerto Rican Coconut Pudding,10 mins,5 mins,3 hrs 15 mins,6,6 4-ounce servings,"2 (14 ounce) cans coconut milk, ¾ cup sugar, ¼ teaspoon kosher salt, ½ cup cornstarch, 1 pinch ground cinnamon","Stir together coconut milk, sugar, and salt in a saucepan. Spoon 3 to 4 tablespoons coconut milk mixture into a small bowl and stir in cornstarch until dissolved; pour into the saucepan. Bring mixture to a boil while stirring constantly; cook until smooth and thick, about 5 minutes.
Pour into molds, cover each with plastic wrap, and refrigerate until cold and firm, 3 hours to 2 days.
Run a thin knife around the edges of each mold; invert onto serving plates. Garnish tops with cinnamon.",4.8,https://www.allrecipes.com/recipe/238693/tembleque-puerto-rican-coconut-pudding/,"Total Fat 28g 36%, Saturated Fat 25g 124%, Sodium 98mg 4%, Total Carbohydrate 39g 14%, Dietary Fiber 2g 6%, Total Sugars 25g, Protein 3g, Vitamin C 1mg 7%, Calcium 26mg 2%, Iron 4mg 24%, Potassium 289mg 6%","Prep Time: 10 mins, Cook Time: 5 mins, Additional Time: 3 hrs, Total Time: 3 hrs 15 mins, Servings: 6, Yield: 6 4-ounce servings",https://www.allrecipes.com/thmb/r4w03hJwGeUhmJBUGmIzdCMK4CA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5412888-tembleque-puerto-rican-coconut-pudding-Cindylee-Bloomer-4x3-1-dcdbed803c984abe99c4db33846c3811.jpg,"{'coconut milk': '2.0 cans', 'sugar': '0.75 cup', 'kosher salt': '0.25 teaspoon', 'cornstarch': '0.5 cup', 'ground cinnamon': '1.0 pinch'}",images/947.jpg,Caribbean
948,Oatmeal Chocolate Coconut Macaroons,15 mins,5 mins,20 mins,15,15 macaroons,"2 cups quick-cooking oats, 1 cup shredded coconut, ¼ cup unsweetened cocoa powder, 2 cups white sugar, ½ cup butter, ½ cup milk","Mix together oats, coconut, and cocoa powder in a large bowl.
Bring sugar, butter, and milk to a boil in a saucepan, stirring occasionally; remove immediately from heat and stir into oat mixture until well combined.
Drop 15 spoonfuls of dough onto a sheet of waxed paper. Let cool completely at room temperature before serving.",4.2,https://www.allrecipes.com/recipe/230280/oatmeal-chocolate-coconut-macaroons/,"Total Fat 9g 11%, Saturated Fat 6g 28%, Cholesterol 17mg 6%, Sodium 62mg 3%, Total Carbohydrate 38g 14%, Dietary Fiber 2g 8%, Total Sugars 29g, Protein 2g, Calcium 20mg 2%, Iron 1mg 4%, Potassium 93mg 2%","Prep Time: 15 mins, Cook Time: 5 mins, Total Time: 20 mins, Servings: 15, Yield: 15 macaroons",https://www.allrecipes.com/thmb/oyH9PKzDRB7F3u840aRMRvvZUBE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2953418-efca235071dd4eebbbdf594177c848c0.jpg,"{'quick-cooking oats': '2.0 cup', 'coconut': '1.0 cup', 'unsweetened cocoa powder': '0.25 cup', 'white sugar': '2.0 cup', 'butter': '0.5 cup', 'milk': '0.5 cup'}",images/948.jpg,Desserts
949,No-Bake Chocolate Coconut Cookies,10 mins,10 mins,20 mins,24,24 cookies,"3 cups quick cooking oats, 1 cup sweetened flaked coconut, 2 cups white sugar, ½ cup unsweetened cocoa powder, ½ cup milk, ½ cup margarine","Line a baking sheet with waxed paper.
Mix oats and coconut in a large bowl until thoroughly combined.
Stir together sugar, cocoa powder, milk, and margarine in a saucepan over medium heat until smooth. Bring to a boil and cook, stirring constantly, for 2 minutes. Pour over oats and coconut; mix quickly to coat.
Drop tablespoonfuls onto the prepared baking sheet. Let cookies cool and harden, then store in an airtight container.",4.6,https://www.allrecipes.com/recipe/231731/no-bake-chocolate-coconut-cookies/,"Total Fat 6g 7%, Saturated Fat 2g 9%, Cholesterol 0mg 0%, Sodium 56mg 2%, Total Carbohydrate 26g 10%, Dietary Fiber 2g 7%, Total Sugars 18g, Protein 2g, Calcium 15mg 1%, Iron 1mg 4%, Potassium 85mg 2%","Prep Time: 10 mins, Cook Time: 10 mins, Total Time: 20 mins, Servings: 24, Yield: 24 cookies",https://www.allrecipes.com/thmb/gQ9KFZTm1XAhzY0LmBl0Jyl3fP0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1001473-71407d83ebf64a7e8cdbc67c4352a80f.jpg,"{'quick cooking oats': '3.0 cup', 'sweetened flaked coconut': '1.0 cup', 'white sugar': '2.0 cup', 'unsweetened cocoa powder': '0.5 cup', 'milk': '0.5 cup', 'margarine': '0.5 cup'}",images/949.jpg,Desserts
951,Incredibly Delicious Italian Cream Cake,30 mins,30 mins,1 hrs 25 mins,12,1 3-layer,"1 cup buttermilk, 1 teaspoon baking soda, ½ cup butter, ½ cup shortening, 2 cups white sugar, 5 large eggs, 1 teaspoon vanilla extract, 1 cup flaked coconut, 1 teaspoon baking powder, 2 cups all-purpose flour","Preheat the oven to 350 degrees F (175 degrees C). Grease three 9-inch round cake pans.
Make the cake: Combine buttermilk and baking soda together in a small bowl; set aside.
Beat butter, shortening, and sugar together in a large bowl with an electric mixer until light and fluffy. Mix in eggs, buttermilk mixture, vanilla, coconut, baking powder, and flour; stir until just combined. Pour batter into the prepared pans.
Bake in the preheated oven until a toothpick inserted into the center of the cake comes out clean, 30 to 35 minutes. Cool in the pans for 5 minutes; transfer to a wire rack and let cool completely, 20 to 25 minutes.
Make the frosting (while cakes are cooling): Beat cream cheese, butter, vanilla, and confectioners' sugar in a medium bowl with an electric mixer until light and fluffy. Beat in cream, a little at a time, to attain the desired consistency. Stir in walnuts and coconut. Spread frosting between the cake layers and on the top and sides of cooled cake.











Yoly
",4.5,https://www.allrecipes.com/recipe/7871/incredibly-delicious-italian-cream-cake/,"Total Fat 40g 51%, Saturated Fat 20g 102%, Cholesterol 140mg 47%, Sodium 397mg 17%, Total Carbohydrate 98g 36%, Dietary Fiber 2g 8%, Total Sugars 79g, Protein 8g, Vitamin C 0mg 2%, Calcium 87mg 7%, Iron 2mg 11%, Potassium 177mg 4%","Prep Time: 30 mins, Cook Time: 30 mins, Additional Time: 25 mins, Total Time: 1 hrs 25 mins, Servings: 12, Yield: 1 3-layer",https://www.allrecipes.com/thmb/K6c5zMcr5nq5rb75NlIE_LOGSPs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2556678-incredibly-delicious-italian-cream-cake-Yoly-1x1-2-51735f4035424c1491bb635b26d6d1b1.jpg,"{'buttermilk': '1.0 cup', 'baking soda': '1.0 teaspoon', 'butter': '0.5 cup', 'shortening': '0.5 cup', 'white sugar': '2.0 cup', 'eggs': '5.0', 'vanilla extract': '1.0 teaspoon', 'flaked coconut': '1.0 cup', 'baking powder': '1.0 teaspoon', 'all-purpose flour': '2.0 cup'}",images/951.jpg,Italian
952,Coconut Custard Pie,10 mins,40 mins,50 mins,8,1 9-inch pie,"1 ½ cups white sugar, ½ cup butter, 2 large eggs, 2 tablespoons all-purpose flour, 1 cup milk, 1 cup flaked coconut, 1 teaspoon vanilla extract, 1 (9 inch) unbaked pie crust, 1 tablespoon flaked coconut","Preheat the oven to 350 degrees F (175 degrees C).
Beat together sugar, butter, and eggs in a large bowl with an electric mixer on low speed. Blend in flour. Mix in milk, 1/2 cup at a time. Add 1 cup coconut flakes and vanilla; mix well.
Pour filling into unbaked pie crust. Sprinkle top with 1 tablespoon coconut flakes.
Bake in the preheated oven until filling is set, 40 to 50 minutes.",3.9,https://www.allrecipes.com/recipe/12580/coconut-custard-pie-i/,"Total Fat 24g 30%, Saturated Fat 13g 63%, Cholesterol 79mg 26%, Sodium 257mg 11%, Total Carbohydrate 56g 20%, Dietary Fiber 2g 7%, Total Sugars 43g, Protein 5g, Vitamin C 0mg 1%, Calcium 50mg 4%, Iron 1mg 6%, Potassium 119mg 3%","Prep Time: 10 mins, Cook Time: 40 mins, Total Time: 50 mins, Servings: 8, Yield: 1 9-inch pie",https://www.allrecipes.com/thmb/C8wyNPQ7ILUI_--YRfoPfRzgiSQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6577978-ffb7030ca14f4faf81ffd10cf9374cf3.jpg,"{'white sugar': '1.5 cup', 'butter': '0.5 cup', 'eggs': '2.0', 'all-purpose flour': '2.0 tablespoon', 'milk': '1.0 cup', 'flaked coconut': '1.0 tablespoon', 'vanilla extract': '1.0 teaspoon', 'unbaked pie crust': '1.0'}",images/952.jpg,Desserts
954,Chococonut Chip Cookies,10 mins,10 mins,20 mins,72,6 dozen,"1 cup butter, 1 cup white sugar, ½ cup light brown sugar, 2  eggs, 1 teaspoon vanilla extract, 2 ¼ cups all-purpose flour, 1 teaspoon baking soda, 1 teaspoon salt, 2 cups semisweet chocolate chips, 2 cups flaked coconut","Preheat the oven to 375 degrees F (190 degrees C).
Beat butter, white sugar, and brown sugar together with an electric mixer in a large bowl until light and fluffy. Beat first egg into butter mixture. Beat second egg into mixture along with vanilla extract.
Combine flour, baking soda, and salt together in a separate bowl; stir into butter mixture until just combined. Fold in chocolate chips and coconut. Drop spoonfuls of dough 2 inches apart onto ungreased cookie sheets.
Bake in the preheated oven until edges are golden, about 8 to 10 minutes. Cool on the cookie sheets briefly before removing to a wire rack to cool completely.",4.7,https://www.allrecipes.com/recipe/19205/chococonut-chip-cookies/,"Total Fat 5g 6%, Saturated Fat 3g 15%, Cholesterol 12mg 4%, Sodium 77mg 3%, Total Carbohydrate 11g 4%, Dietary Fiber 1g 2%, Total Sugars 7g, Protein 1g, Calcium 5mg 0%, Iron 0mg 2%, Potassium 33mg 1%","Prep Time: 10 mins, Cook Time: 10 mins, Total Time: 20 mins, Servings: 72, Yield: 6 dozen",https://www.allrecipes.com/thmb/hssY-4-6zBmILi5Z6FnSQUcPfgE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1478369-8e637c60e6f54101ab3c705cf97e77f0.jpg,"{'butter': '1.0 cup', 'white sugar': '1.0 cup', 'light brown sugar': '0.5 cup', 'eggs': '2.0', 'vanilla extract': '1.0 teaspoon', 'all-purpose flour': '2.25 cup', 'baking soda': '1.0 teaspoon', 'salt': '1.0 teaspoon', 'semisweet chocolate chips': '2.0 cup', 'flaked coconut': '2.0 cup'}",images/954.jpg,Desserts
955,Five Flavor Pound Cake,25 mins,1 hrs 35 mins,2 hrs 10 mins,14,1 10-inch tube pan,"3 cups all-purpose flour, ½ teaspoon baking powder, 1 cup milk, 1 teaspoon coconut extract, 1 teaspoon rum flavored extract, 1 teaspoon butter flavored extract, 1 teaspoon lemon extract, 1 teaspoon vanilla extract, 3 cups white sugar, 1 cup butter, softened, ½ cup shortening, 5 large eggs, beaten","Preheat the oven to 325 degrees F (165 degrees C). Grease a 10-inch tube pan.
Combine flour and baking powder in a medium bowl; set aside. Combine milk and extracts in a liquid measure; set aside.
Cream sugar, butter, and shortening in a large bowl with an electric mixer until light and fluffy. Add eggs one at a time, beating well after each addition. Beat in flour mixture alternately with milk mixture in batches, beginning and ending with flour mixture. Spoon mixture into the prepared pan.
Bake in the preheated oven until a toothpick inserted into the center comes out clean, 1 1/2 to 1 3/4 hours. Cool in the pan on a wire rack for 10 minutes.
While cake is cooling, make glaze: Combine sugar, water, and extracts in a saucepan. Bring to a boil, stirring until sugar is dissolved.
Turn cake out onto the wire rack. Place waxed paper under the rack to catch glaze drippings. Slowly spoon glaze over the top of hot cake. Cool completely.",4.8,https://www.allrecipes.com/recipe/8072/five-flavor-pound-cake-i/,"Total Fat 23g 29%, Saturated Fat 11g 55%, Cholesterol 103mg 34%, Sodium 144mg 6%, Total Carbohydrate 72g 26%, Dietary Fiber 1g 3%, Total Sugars 51g, Protein 6g, Calcium 48mg 4%, Iron 2mg 9%, Potassium 86mg 2%","Prep Time: 25 mins, Cook Time: 1 hrs 35 mins, Additional Time: 10 mins, Total Time: 2 hrs 10 mins, Servings: 14, Yield: 1 10-inch tube pan",https://www.allrecipes.com/thmb/CPL-UM4ircL5szxcYmPQT0SHyK0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/659109-2ea48f7a0d364bfeaef57a6198deb119.jpg,"{'all-purpose flour': '3.0 cup', 'baking powder': '0.5 teaspoon', 'milk': '1.0 cup', 'coconut extract': '1.0 teaspoon', 'rum flavored extract': '1.0 teaspoon', 'butter flavored extract': '1.0 teaspoon', 'lemon extract': '1.0 teaspoon', 'vanilla extract': '1.0 teaspoon', 'white sugar': '3.0 cup', 'butter': '1.0 cup', 'shortening': '0.5 cup', 'eggs': '5.0'}",images/955.jpg,Desserts
956,Moist Carrot Cake,30 mins,40 mins,1 hrs 10 mins,12,1 9x13-inch pan,"2 cups all-purpose flour, 2 ½ teaspoons ground cinnamon, 2 teaspoons baking powder, 1 ½ teaspoons baking soda, 1 teaspoon salt, 2 cups white sugar, 1 ½ cups vegetable oil, 4 large eggs, 2 ¾ cups shredded carrots, 1 (8 ounce) can crushed pineapple, drained, 1 cup flaked coconut, ¾ cup chopped walnuts","Preheat the oven to 325 degrees F (165 degrees C). Grease and flour a 9x13-inch pan.
Combine flour, cinnamon, baking powder, baking soda, and salt together in a large bowl; set aside.
Mix sugar, oil, and eggs together in a separate bowl. Beat in flour mixture. Stir in carrots, pineapple, coconut, and walnuts. Pour cake batter into the prepared pan.
Bake in the preheated oven until a toothpick inserted into the center comes out clean, about 35 to 40 minutes. Allow to cool.",4.7,https://www.allrecipes.com/recipe/25553/moist-carrot-cake/,"Total Fat 36g 46%, Saturated Fat 7g 35%, Cholesterol 62mg 21%, Sodium 470mg 20%, Total Carbohydrate 59g 22%, Dietary Fiber 3g 10%, Total Sugars 40g, Protein 6g, Vitamin C 3mg 17%, Calcium 69mg 5%, Iron 2mg 10%, Potassium 206mg 4%","Prep Time: 30 mins, Cook Time: 40 mins, Total Time: 1 hrs 10 mins, Servings: 12, Yield: 1 9x13-inch pan",https://www.allrecipes.com/thmb/Ak-ltrmc4NGNMe-K3G0LwtyKXWA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3513698-c56d1637a134410e9ff2649c35b37f55.jpg,"{'all-purpose flour': '2.0 cup', 'ground cinnamon': '2.5 teaspoon', 'baking powder': '2.0 teaspoon', 'baking soda': '1.5 teaspoon', 'salt': '1.0 teaspoon', 'white sugar': '2.0 cup', 'vegetable oil': '1.5 cup', 'eggs': '4.0', 'carrots': '2.75 cup', 'crushed pineapple': '1.0 can', 'flaked coconut': '1.0 cup', 'walnuts': '0.75 cup'}",images/956.jpg,Desserts
957,Impossible Coconut Pie,10 mins,40 mins,55 mins,8,1 9-inch pie,"2 cups milk, ¾ cup white sugar, ½ cup baking mix, ¼ cup unsalted butter, softened, 4 large eggs, 1 ½ teaspoons vanilla extract, 1 cup flaked coconut (Optional)","Preheat the oven to 350 degrees F (175 degrees C). Grease a 9-inch pie plate.
Combine milk, sugar, baking mix, butter, eggs, and vanilla in blender; blend on low speed for 3 minutes. Pour into the prepared pie plate and let stand for 5 minutes. Sprinkle coconut over top.
Bake in the preheated oven until a toothpick inserted into the center comes out clean, about 40 minutes. Serve warm.",4.5,https://www.allrecipes.com/recipe/12161/impossible-coconut-pie-i/,"Total Fat 12g 16%, Saturated Fat 8g 38%, Cholesterol 113mg 38%, Sodium 272mg 12%, Total Carbohydrate 32g 12%, Dietary Fiber 1g 3%, Total Sugars 26g, Protein 6g, Vitamin C 0mg 1%, Calcium 89mg 7%, Iron 1mg 5%, Potassium 171mg 4%","Prep Time: 10 mins, Cook Time: 40 mins, Additional Time: 5 mins, Total Time: 55 mins, Servings: 8, Yield: 1 9-inch pie",https://www.allrecipes.com/thmb/d_BIQusX_hgUY_zV4vcY90jAlFg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/260461-e11bb4ea892d408294b1e2a0c98be307.jpg,"{'milk': '2.0 cup', 'white sugar': '0.75 cup', 'baking mix': '0.5 cup', 'unsalted butter': '0.25 cup', 'eggs': '4.0', 'vanilla extract': '1.5 teaspoon', 'flaked coconut': '1.0 cup'}",images/957.jpg,Desserts
960,Maja Blanca,15 mins,1 hrs 10 mins,2 hrs 55 mins,12,12 slices,"2 cups thin coconut milk, 3 tablespoons white sugar","Make the latik: Bring coconut milk to a boil in a saucepan over medium heat. Cook, stirring constantly, until oil begins to separate from the milk, about 30 minutes. Skim and reserve oil in a bowl.
Reduce the heat to medium-low and add sugar; continue to cook and stir until milk becomes brown and crumbly, about 30 minutes. Remove from the heat and set aside to cool.
Grease an 8-inch mold or pie pan with reserved coconut oil.
Make the pudding: Heat coconut milk, cream-style corn, cornstarch, sugar, and corn kernels in a saucepan over medium heat, stirring constantly, until thickened, about 5 minutes. Pour corn mixture into the prepared mold. Cool for 30 minutes, then refrigerate until chilled, at least 1 hour.
Invert pudding carefully onto a serving plate and cut into 12 slices. Sprinkle latik over each slice.",5.0,https://www.allrecipes.com/recipe/221333/maja-blanca/,"Total Fat 16g 21%, Saturated Fat 14g 72%, Sodium 56mg 2%, Total Carbohydrate 22g 8%, Dietary Fiber 1g 4%, Total Sugars 12g, Protein 2g, Vitamin C 2mg 9%, Calcium 14mg 1%, Iron 3mg 14%, Potassium 194mg 4%","Prep Time: 15 mins, Cook Time: 1 hrs 10 mins, Additional Time: 1 hrs 30 mins, Total Time: 2 hrs 55 mins, Servings: 12, Yield: 12 slices",https://www.allrecipes.com/thmb/BeveLHwlgds1cVM7-2YJXXqrUsE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2790899-75b706ccb690440a817d00743d2a560e.jpg,"{'thin coconut milk': '2.0 cup', 'white sugar': '3.0 tablespoon'}",images/960.jpg,Filipino
962,Hello Dollies I,15 mins,30 mins,45 mins,24,2 dozen,"2 cups graham cracker crumbs, ¼ cup white sugar, ½ cup butter, melted, 1 cup semisweet chocolate chips, 1 cup flaked coconut, 1 cup chopped pecans, 1 (14 ounce) can sweetened condensed milk","Preheat oven to 325 degrees F (165 degrees C).
Combine the graham cracker crumbs, sugar and melted butter. Press into the bottom of an 9x9 inch baking pan. Layer the chocolate chips, coconut and pecans over the crumbs. Pour the sweetened condensed milk over the top.
Bake at 325 degrees F (165 degrees C) for 25 to 30 minutes. Let cool and cut into squares.









",4.6,https://www.allrecipes.com/recipe/11259/hello-dollies-i/,"Total Fat 12g 16%, Saturated Fat 6g 29%, Cholesterol 16mg 5%, Sodium 100mg 4%, Total Carbohydrate 23g 8%, Dietary Fiber 1g 5%, Total Sugars 18g, Protein 3g, Vitamin C 1mg 3%, Calcium 55mg 4%, Iron 1mg 4%, Potassium 127mg 3%","Prep Time: 15 mins, Cook Time: 30 mins, Total Time: 45 mins, Servings: 24, Yield: 2 dozen",https://www.allrecipes.com/thmb/LX7doRc_ewaHdb8j3hQ1qE-xo-Q=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/818163-8dc4a5a7b558434bb558ad3ea597bd60.jpg,"{'graham cracker crumbs': '2.0 cup', 'white sugar': '0.25 cup', 'butter': '0.5 cup', 'semisweet chocolate chips': '1.0 cup', 'flaked coconut': '1.0 cup', 'pecans': '1.0 cup', 'sweetened condensed milk': '1.0 can'}",images/962.jpg,Desserts
